Arthur,Moore,84537072350,13091988
John,Esbenshade,09420981371,04041982
Michael,Hughes,84745540558,03042004
Jerry,Romero,66036153473,11111991
Joseph,Smith,62107175608,02082000
Tyler,Mends,83283854300,19101941
Amira,Caudill,60895849240,27041966
Pauline,Kamnik,49723511444,03012016
Gary,Anderson,09733095710,12042016
Jean,Smith,93091683079,20042019
Willie,Redner,77264552845,02042002
Elizabeth,Toupin,97432741549,26011983
Todd,Wien,13528305908,30101958
Mary,Eisenberg,43699176207,14052003
Senaida,Snyder,30554084112,18101952
Ruby,Barlow,85590593000,25011994
Ruth,Henderson,29012837561,15091978
John,Ashley,66473822321,12121946
Ernestine,Dyer,87468748527,07051989
Rose,Trujillo,48518217350,19052012
Patricia,Felder,26609023212,24081978
Debbie,Rodgers,03596916330,03011983
Barbara,Swelgart,18334443706,23101991
Charley,Rutherford,26724728401,27041982
David,Stein,03875862023,26081952
Meg,Franklin,76162336271,05011942
May,West,87236230120,01102001
Betty,Reiss,18060433270,17081973
Antoine,Crouchet,44411903288,03011989
Glenda,Comer,97928509024,17031999
David,Murphy,07170179156,20061997
Lois,Parfitt,30906425905,06102005
David,Bedward,51099244900,05071956
Diana,Bryant,90612384985,16021941
John,Norman,86242966689,26121984
Angela,Romer,90349249202,26062013
John,Bond,53822323691,07121952
Esteban,Ozment,75622367557,27101948
Louis,Corwin,79862704110,10041956
Melvin,Silva,85324024104,24091967
Antonio,Barden,23993479866,28091957
Scott,Dale,65882863848,25111979
Chad,Roche,27640828783,03051946
William,Ayre,96686949701,30011980
Robin,Hogan,30801752710,20061950
Duane,Fuchs,74306708810,23021994
Harry,Jones,33312562341,11061983
Maria,Hurst,68974881519,12061950
Adam,Kimberlin,31939604974,22062019
Mary,Ince,56799737076,07081944
Thomas,Soto,51879529785,12071948
Bernice,Hayes,96079558700,09081964
Jason,Jernigan,79010625338,15011979
Roger,Epperson,56406627601,18011952
Deanna,Bergan,08558306460,07071997
Hector,Banta,26864672310,15121978
Phil,Denk,62639956612,25031994
Sandra,Griffen,99327099133,12031988
Pearlie,Barbieri,03983386040,04061989
Glenda,Provost,96183223433,09101967
Steven,Sharpe,55637119279,22062018
Doris,Cole,39851699691,04041952
Richard,Eggleston,38194519519,30081969
Robin,Ward,56682697449,21021952
Leigh,Oliver,81768178801,10052003
Shannon,Halcomb,24184051928,24041957
Crystal,Chambers,34718833639,05072006
Lynette,Holland,89260656427,25081975
Cammie,Glenn,59266553824,18121991
Regina,Gable,47310794117,19041989
Eileen,Bittle,03166871977,02091971
Theresa,Kenny,12860296271,17121956
Christopher,Hayslip,81933575158,14121994
Olivia,Bishop,97596807690,29051992
Tracy,Barnhurst,56513160600,15031962
Matthew,Lee,26176709610,15111964
Garry,Muller,33031809203,25011950
John,Moore,24837430210,08092016
Amanda,Fletcher,73270520034,19041968
Latonya,Bartolini,34441659865,27062015
Ruby,Boeke,88208820865,15051944
Lina,Mears,53608978135,24021943
Jason,Sheets,03461413895,13112016
Marvin,Soto,19817575896,29061980
Richard,Melton,57041695387,11071971
Denise,Longnecker,89771953656,09121958
Francis,Clayton,13973169420,04061985
Florence,Ramsey,69985158121,01091949
Omar,Lara,62927045992,28111991
Sam,Messer,07383213467,07021947
Sonia,Antone,56374428196,26021970
William,Giammarino,61104873419,14121986
Ismael,Oconnell,71080803548,15041946
Stella,Barger,83369730014,19101970
Anna,Shepherd,80915029669,31011971
Thomas,Hackathorn,02327714486,01041964
Sophie,Neal,29078582111,16021951
Lori,Kamaka,79153442938,20011952
Chester,Hauff,58356968844,10061949
Sandra,Dombrowski,89509765368,10052000
Juan,Ulmer,98709670785,11091950
Nathanael,Carroll,31266417257,22041977
James,Goodwin,41883001595,13041975
Sarah,Mata,89061495229,02072007
Allen,Balado,81783238348,06082007
Margaret,Hughes,16535033007,01021985
Robert,Giraud,23513765606,19041981
Jason,Edwards,29886413581,16051950
Collette,Ballentine,85831843050,28121973
Kevin,Cate,89969588400,26041986
John,Bowers,36774513964,09081964
Anthony,Kahn,57943668936,30031940
Melissa,Barr,71417571047,10091950
Thomas,Mueller,59187442825,10111976
William,Olsen,82798042003,10061960
Randall,Wilburn,05919602813,06111968
Cynthia,Barnes,78922276959,08071999
Lara,Salvador,64798501492,05011969
Maria,Dean,80675234794,26121973
Ann,Thomas,35013909120,15032000
John,Hamburger,06120134727,04011955
Dawn,Griffin,87324946968,05112014
Debra,Horka,34763109065,22081975
Maria,Bush,48039280613,18051968
Merry,Ferree,60033035229,05081987
Richard,Medina,11492661473,09111960
Juanita,Marshall,51750460203,10111998
Mary,Warren,82711693864,02021985
Carol,Eldridge,37676449243,13081945
Steven,Travis,43110501600,09082006
Evelyn,Arthur,01783850507,17101974
Christina,Melchior,01140236628,24052017
Charles,Ambrosino,90326375252,07051996
Dorothy,Jarrard,03184481220,22091941
Tracey,Decastro,15602804250,30062002
Patricia,Brown,83902792400,23052000
Francisco,Ryburn,37607704795,30051986
Amanda,Moody,72715149700,20081994
Mary,Hillier,98727879569,24031950
Heather,Ritchie,45085271670,17081974
Lisa,Benedetto,63221538979,19101979
Irwin,Frye,74554945138,07022013
Juanita,Homan,59735302560,26041988
Gregory,Kirk,43973822808,24011967
Paul,Rivera,32407557859,06032010
William,Carrillo,62017675687,12102003
Rita,Knox,10219875308,09102011
Daniel,Holloman,62171439254,18101959
Sarah,Schmidt,59874661569,27011986
Jessica,Storlie,31931728550,16071949
Marie,Macomber,64814054831,19051948
Roger,Sansom,07855805737,04102005
Winifred,Bailey,21433758326,18042019
Edison,Voorhis,14154845462,13101943
James,Jordan,53658285508,13121986
Elida,Parks,09182351465,23061940
Gregory,Hayes,54456012854,01061968
Gregory,Androlewicz,60231444460,03051973
Gary,Francis,42428194984,20071980
Thomas,Pruitt,04681403288,04091985
Eva,Dollar,49476661372,22111952
Julio,Painter,75002431542,31102011
Nancy,Engel,35962768027,08091957
Christian,Wallace,89582545135,13121994
Wendell,Mccrary,33008981615,03091963
Billy,Durham,99177255712,08101972
Benny,Brewer,93004730774,06092013
Jose,Hout,22916720707,16011966
Sherman,Patel,57084036830,11111943
Morris,Dunstan,57776510890,09011956
Mark,Berry,72522807307,14041977
Charles,Christman,83702695249,03071999
Tracy,Hagens,86037340625,29102010
Ashley,Lee,90977551822,28061981
Kristie,Long,51578301068,16071963
Judy,Keane,82632251249,20012005
Michael,Brand,06157762306,15122011
Glennie,Navarrete,23178253157,20121972
Frances,Earles,74510132948,14101946
Raymond,Brown,84802955111,04042017
Douglas,White,14665051763,26012012
Clarita,Vine,45590978955,21051941
Cleo,Kulcona,28169152801,08072011
Ramon,Stewart,10107434300,24042002
Brenda,Conway,00535831838,06071964
Victoria,Gauthier,08119261097,05102008
Elouise,Riggie,03366558350,11022006
Tammi,Notter,56044262880,09041957
Roy,Bauer,29105227410,01101945
Harry,Sanchez,16684799745,16071942
Lucinda,Barr,94607633089,11082015
Angela,Krupp,75024453743,12062002
Diane,Schroeder,81857828224,04031990
Alex,Kirtley,11382828802,10122018
Connie,Hoover,56883634959,23061975
Peter,Eager,92942307838,28021988
Ricardo,Smith,17232550413,07022001
Cynthia,Berthold,52375526090,09072016
Karen,Montiel,15798277640,21061999
Geraldine,Childs,30025767518,13091999
Paul,Caddick,68892826123,15071968
Amanda,Fletcher,61002444624,12061999
Daniel,Isaman,51517728991,20021955
Angela,Adomaitis,89899828122,15021948
Clifton,Wolfe,05528280257,15102011
Ken,Ingram,42799658709,17041973
Rose,Chung,65689301990,27101953
Virginia,Nozum,68324864563,19042012
Patrick,Mcdade,64492974172,03082012
Craig,Farrell,70343250225,07122018
Yong,Lacroix,10241239010,26052004
Lawrence,Richardson,50651428742,10051965
Blanche,Greely,17652877580,03061950
Robert,Sholtis,75919597780,25102002
Janice,Wesolowski,55025896681,06111998
Brandy,Barr,24807395386,13042010
Kristi,Melton,05807565649,18022013
Fidel,Kates,03546656776,05081941
Joseph,Elliott,28408710095,12061950
David,Totten,04995454195,07122000
Frank,Grady,01461727790,28051994
Melissa,Staggs,42959335899,22011949
Angela,Halasz,74181402312,03032000
Tammy,Black,08311273332,19082007
James,Klock,63188048114,05041947
Billy,Swigert,00004966007,07121978
Paul,Crist,16471952414,25081981
Juan,Stone,60938991876,01052000
Marvin,Perez,55982237167,25081996
Michael,Sayles,42868188702,13082000
Loretta,Bohannon,86649329991,05032009
Robert,Litteral,81695024460,06101972
Paul,Hefley,04749380504,26111984
Sarah,Harrison,45527088565,17111954
Ester,Ziola,02637063203,19091953
Antonio,Gonzalez,25934851403,21071944
William,Madsen,59259450934,14051946
Donald,Wright,65143560284,12122005
Edward,Livingston,44320732502,14031964
Joseph,Gil,26174218996,05071957
Diane,Mondino,88526892061,31052009
Elizabeth,Sanon,57695002470,02051973
Russel,Kowal,93634520507,27031941
Darrin,Lahip,79457372425,13052008
Mildred,Fackrell,25371202307,03021984
Sharlene,Mascagni,26670400900,30101991
Roger,Decoteau,59153883969,09121980
Marilyn,Washington,67393582066,22061945
Ruth,Burnett,50455476403,05021982
Marion,Mccloud,26841531248,23121953
William,Wilks,51215159102,12031942
Joanne,Corrales,19209196279,14051976
Roni,Marrero,63449756010,20022019
Mark,Byfield,47120168843,31071947
Elizabeth,Arthur,49519860517,06041983
Michael,Henry,82089306289,06071945
Alison,Pamplin,66574524970,06051966
Kenneth,Mclean,72024276806,28031966
James,Gaines,75180600510,21012003
Andrew,Henderson,59314138127,28061947
Allie,Valenti,32643019890,04052006
Joshua,Shaw,25554848508,30111945
Anthony,Perry,27673617781,28071940
James,Schneidtmille,67084799079,24102008
Ruby,Hains,39837816759,24062014
Thomas,Kinzer,71894325400,04091999
Terri,Frances,27903434543,05081954
Paul,Hayes,17944635691,03051955
James,Rocha,47227256405,21041971
Robert,Hosley,05052316895,01091948
Oleta,Miles,67638405781,08042004
David,Maddox,30242881637,22121959
Meredith,Para,17673821117,16041944
William,Lovett,47725813080,12031989
Bill,Pressnell,91199186660,15031993
Timothy,Stacy,97154608102,01071966
Christopher,Fitzgerald,17080672996,04112002
Cecil,France,51149781440,09121943
John,Pace,09306619669,09081945
Pamela,File,81148233997,08072016
Charles,Bond,87236398730,03061943
Lloyd,Powers,65076481756,11082009
Albert,Smith,63394998564,16052018
Geraldine,Skrebes,78356270600,02121963
Betty,Lewis,92250803609,18031982
Terri,Hogan,11792457766,10061950
Jose,Ham,89318470339,22041986
John,Lotthammer,15916733801,27101954
Yvonne,Leal,90180612638,08071972
Russell,Deaton,54916945417,11071975
Elaine,Batchelor,33742733869,13012016
James,Gates,86944831813,08031977
Darryl,Wilson,78429527958,02091996
Evelyn,White,82618999428,21021942
Richard,Townsend,46824502049,26061994
Jeff,Enck,01283994577,15101952
Gonzalo,Wallace,56188297117,27102011
Dorothy,Cardona,44890144498,16011956
Flossie,Smith,42586825276,09091986
Erin,Sorenson,86306883436,21041950
Bill,Parks,91183781709,20081962
Linda,Vine,75874602178,07051954
Evelyn,Wilson,65322418067,18111954
Andrew,Killough,71069513237,03102004
Jesse,Watson,11293253006,10071970
Richard,Austin,74350284958,09081997
Chris,Sonsino,30599528176,16021982
Bradley,Sturdivant,71124438734,14031955
Sherri,Mclean,51527550419,10072008
Henry,Cook,52439641235,31101998
James,Spann,58483873893,15081944
Oscar,Moore,20755807405,06061942
Kelly,Field,87334579992,21052003
Cora,Martin,92776114133,03031979
William,Anderson,35068938319,23071986
Miguel,Berry,64196746705,24101955
David,Chace,84136061528,03122012
Wayne,Chee,67750351442,18121997
William,Cheeks,29440579447,23042011
Laurie,Erickson,99562669815,03051972
Carla,Blatz,27452140206,14041942
Donald,Hernandez,24922965475,21051975
Marion,Overton,71041548508,19091948
Geraldine,Williams,58781018070,17111989
Jason,Hanley,27326904812,08071941
Peter,Mcclain,56060850030,17071942
Tiffany,Hutchins,00510359604,11051954
Hellen,Lara,43367593168,26041971
John,Kernan,42615628712,11032001
Gail,Bell,43178737707,20061941
Carlos,Williams,58347171602,22021967
Kevin,Mcconnell,25854513803,14021998
Kathy,Roberts,30784934231,30041943
Joshua,Padilla,54457826626,28061998
Craig,Mouton,80519437918,30062014
Elizabeth,Hall,81601085087,13031984
Dawn,Mcgee,11876536837,16121952
Edward,Harrod,38288895905,25111941
Erik,Frisbee,84615330200,07042017
Dawn,Oestreicher,87139382824,30081946
Bryce,Longhurst,97368884364,26112010
Mary,Bowles,48977182280,24011992
Danielle,Gilbert,07045766513,11081959
Joel,Jackson,11246419203,14081957
Matt,Kunzel,97048046791,05061949
Naomi,Fowler,29016679880,28101978
Deborah,Scannell,47828992033,03022015
Maude,Smith,72032003880,06031996
Flora,Anderson,01449648991,11012013
George,Morquecho,64805511923,11031964
Gerardo,Rinaldi,96995244214,29091949
Joanne,Graham,30378008102,08071978
Ronald,Hayes,58801184603,18011978
Sean,Powers,84484603675,04051948
Richard,Wilkins,20454879547,31011978
David,Giles,49938932487,10101949
Dorothy,Swaine,02966815477,24071973
Macie,Biondo,13934173969,05031941
George,Mann,58050197360,25121985
Lula,Waters,35519401934,26101984
Janet,Riggan,00309898765,25022009
Margaret,Perez,14225414019,12021989
Joel,Obrion,37238429500,06092005
Keith,Shelton,60397525648,09041997
Sally,Toledo,82920115448,23111986
Al,Miller,08275203449,24101989
Marvin,Plummer,96327843085,16022017
Robert,Newton,70170887430,11011952
Rebecca,Landey,93908436346,05041953
Peter,Rodocker,17545951891,01081999
Catherine,Roy,90355929058,04121942
Karl,Fields,02853866700,27072010
Christopher,Johnson,69763430674,18031971
Kenneth,Stachura,50607700602,25041951
James,Spragg,35355882277,20061978
Floyd,Trout,48919151377,10101987
Terrence,Bailey,93443629636,16041978
Essie,Miller,55378642078,26091987
Tamara,Cole,10558397980,19041981
Sara,Hull,95543124660,03111940
Anna,Williams,61753088402,25061998
Christina,Flatley,35698999260,28031956
Gilbert,Cosby,95521742603,17031944
Darrell,Friday,23130502114,06012014
Clarence,Wiley,24763237993,03081978
Janet,Stephens,95269742390,05101958
David,Thompson,95758171506,13052011
Karen,Pua,39705860386,08071981
Flo,Brewer,79189496922,30092016
George,Mcdonald,26811623942,21012008
Carol,Dobson,70668219475,16091968
Jeff,Torres,28500423315,16121988
Janet,Northcutt,75200903297,19091945
Edith,Campbell,24255911843,24061949
Jose,Daugherty,25772429132,26061967
Ruth,White,61238368387,12071966
Jim,Goins,13276687771,12042011
Andrew,Ethridge,80639056369,05042008
William,Dean,58341195305,27061950
John,Mcbryde,62508328316,16062014
Janice,Stroope,23159718964,07022010
Robert,Smith,80600453421,07042012
Kenneth,Foley,23296492402,11091980
Margaret,Drake,49658770045,28071940
John,Tremper,01327334712,10071946
Anthony,Howe,26757516500,26031943
Naomi,Shah,40944530168,29112014
Florence,Gilbert,07634530727,12011953
Donald,Goodwin,48842397768,07102001
Shari,Begay,06442542700,12071959
Courtney,Jackson,09582493771,24031974
Chelsea,Johnson,43013529709,04071966
Gregory,Prevatte,01294851950,29052005
Tyler,Kee,59726449758,28121990
Rose,Sparks,04632325422,31031977
Cherryl,Welch,71413048439,25022002
Janelle,Herkert,11774612003,16051980
Joseph,Wright,86870513791,18091955
Lyda,Cook,33238597230,04052015
Diana,Cormier,97593071030,05061995
Rebecca,Williams,93635803936,16041996
Christopher,Dixon,58850108036,17031941
Marvin,Martin,26728546456,29032019
Richard,Taggart,88482843290,07111951
Gregory,Mccann,19406571641,29081961
Barbara,Long,84689902488,30071971
Erika,Best,72424440395,07111947
Laura,Newsome,67898076400,19081985
Allen,Rose,75395482660,13091976
Peter,Gaffney,63056038120,28061983
Penelope,Hitt,82245509587,27061961
Leann,Simmons,24846111962,27092003
Heather,Phan,71036789950,01091968
Annette,Stewart,84966260833,25021979
Harold,Counts,64489205015,25021949
Paul,Sullivan,08336274731,12031958
Gerald,Holley,03850978834,07101980
Samuel,Colon,30403991609,20041970
Betty,Snyder,92375984676,06112004
Earl,Lyons,54872420381,09101954
Rufus,Mcbride,00686077172,19102001
Karen,Blanchard,15523587710,03091966
Joan,Patterson,70690743360,14071975
Lisa,Kercher,53688231694,17081984
Brenda,Kline,37789935186,14061950
Richard,Cooper,49817760120,03082015
Shannon,Sterling,49814182729,14021979
Andre,Lopes,81175066966,28091942
Susan,Hull,37039739437,11061989
Lesley,Bornstein,41581704941,04031976
William,Vanslyke,77777704460,21082015
Betty,Scroggins,43253225666,20031943
Brenda,Ollar,13941518453,05011945
Robert,Goularte,40503260860,05011977
Donald,Carter,44766538200,22041941
Donna,Castillo,22765276927,17121944
Steven,Hunnings,84878255242,25051969
Lisa,Fiorentino,08307674794,12112011
Chris,Davis,02253873527,01021962
Maggie,George,14870302667,22022015
Vanessa,Cooley,07384019605,07092013
Timothy,Robertson,23199200486,30121969
Willie,Elkins,33717589580,18091976
Maria,Hearnsberger,47320979365,25071950
Douglas,Gee,36800644030,11052018
Terrence,Bonner,27686569098,27031977
Bruce,Wadley,56172477862,01101997
Anna,Jines,07467705450,12112005
Calvin,Millender,37339685227,12071956
Mary,Mitchell,24242984081,24041943
Jane,Ausdemore,48623609123,04072003
Minnie,Fulenwider,67398650191,24082001
Michael,Fuller,48373409467,29041981
Darlene,Morrison,59277868473,09052007
Brian,Bannister,64556305306,07111961
William,Tolman,07392967010,27051983
Mark,Gayle,07914037265,13111958
Clifton,Wood,90298860562,01051956
Ernest,Farrow,33339984832,04121948
Richard,Jenkins,15091630341,15051992
Frank,Oneill,27806146504,07041952
Yolanda,Matthews,97944297249,08081992
Sally,Quilty,90605403287,12112010
Jesse,Theiss,52722080990,29041951
Steven,Dickinson,42514457599,21121944
Minnie,Jones,53945946867,30071940
Patricia,Landa,50034900705,03041979
Cyrus,Price,42417116855,06081967
Mary,Williams,12305476140,26071957
Lola,Zuleger,17016315711,20032010
Edward,Brown,41119385075,17061940
Simon,Braddy,92304237932,22041988
Steven,Mccaffrey,50718272633,01121977
Richard,Trudell,34914590360,27011942
Daniel,Negrete,02484175337,23031984
Thomas,Crawford,83744406199,06071945
Joann,Smith,50930482832,29091941
Ina,Elmquist,13477597001,20021955
John,Hartmann,59299228884,13011993
Michael,Thompson,14500620320,30122013
James,Moore,58576065860,18031962
Jeffery,Swilley,65243267090,23061955
Adriana,Villarreal,17018123208,09112017
Bettina,Thomas,07894617067,27061945
Mary,Flye,93019083524,09082005
Gus,Montoya,82188547039,18061977
Tracy,Krajewski,24310210929,10031944
Marie,Barker,86159184148,15102004
Daniel,Mcdaniel,22562105702,29081981
Bridget,Bruner,33245629613,30061947
Margaret,Kuntzman,63175754953,10091957
Summer,Campbell,14861882060,02092009
Mary,Hollis,69707625309,27081975
Twana,Burnette,48908601341,14101997
Mary,Glover,51836830696,15021950
Annie,Wills,60526417110,26091966
Burton,Hug,04133266242,25072002
Gordon,Craig,05352197921,10092007
Brandon,Goodson,57923241660,02071991
Dana,Watson,32457394430,08021982
Allen,Jones,61090570023,30061947
Franklin,Cline,78116953320,08012004
Margaret,Frazier,77328267283,13012015
Jill,Lopez,15533750509,09021992
Andrew,Mcneely,99050210864,15071942
William,Jelks,07764337765,27061948
Theresa,Henninger,90867913959,12022008
Brenda,Smith,09504989470,17101989
Eloy,Mondragon,84365893866,04031955
Brian,Rivera,00973340738,15031966
Sharon,Bressette,16627901471,04062006
Derrick,Ruocco,87834219804,25091952
Mary,Leigh,87485825577,25121958
Wes,Caudill,78394877346,01081954
Linda,Snedegar,76049194300,09011978
Silvia,Hor,07545081102,06021944
Kenneth,Hughes,80466195079,05071971
Courtney,White,05158898812,20112014
Richard,Davis,71335809260,17041984
Stephen,Moore,94288693683,16101966
Leslie,Hull,16122554693,03021943
Alexander,Stegall,99660039913,07111965
Larry,Ayala,12044297663,18121941
Jacob,Mitchell,62583563700,27072009
Tonia,Woods,19088476624,01051969
Lori,Cropley,17563363181,02021974
Rhett,Mahon,23769814339,12041956
Frank,Payne,75723484168,30041943
Katherine,Juarbe,84792355940,14061992
Mary,Kruger,24646341158,23031944
Katie,Steffens,79806662598,01071954
Ronald,Smith,99592566267,21121946
Lawrence,Wilson,46745948800,13111947
Benny,Alaniz,11612603238,18072019
Byron,Bachman,65618072009,06111987
Betty,Torelli,31584450002,18051972
Rodney,Fowler,32767523441,17111969
Mary,Henry,50426105702,01072003
Martin,Johnson,79647629150,29121974
Edward,Williams,46114500156,03121984
Richard,Stewart,95117904630,29061995
Rebecca,Breaux,50180469290,08022007
Velma,Bell,47565867594,01041984
Anna,Work,29387211100,19042009
Daniel,Owens,23210842272,26062001
Charles,Schlesener,52337138615,05062000
Elizabeth,Garrison,55328968603,22091956
Michael,Tate,85196442103,13072009
Ruben,Frank,73990888374,09042019
Miguel,Kenny,97899650011,02062001
Alton,Vajgrt,84291756879,06081945
Carmen,Parks,76998079605,13022017
Curtis,Adams,31767175124,11122019
Rodger,Karr,06326761247,13041995
David,Rainey,42657695787,15031940
Joseph,Stewart,49942777296,23061962
Helen,Hernandez,58718606563,08031944
Cynthia,Laplante,65151959905,08082003
James,Jones,57978045226,29091984
Mary,Lash,11202773451,08091954
Scott,Rice,46438797774,12021954
Kyle,Dumont,91031413227,19081948
Tonya,Clay,11848539754,19011963
Walter,Grisham,35265709061,23041980
Bruce,Heyman,13053469391,03111958
Florence,Hippler,12902673752,10011996
Leroy,Schwing,26289019279,27041990
Issac,Welch,33506628119,12091998
Lena,Stewart,11114682730,08031952
Julie,Irons,55833921007,25021951
Myra,Santiago,61923386980,10012003
Amy,Latsha,79962623065,19052001
Kristi,Mckinnis,75586954737,18102012
Frank,Kightlinger,68981106401,10091963
Rafael,Muniz,00975897489,05111986
Lynda,Burger,89953518459,09101992
James,Moore,15682485807,30011975
Theresa,Dempsey,16665484564,10051961
Matthew,Stansbury,96511434524,07111964
April,Tidwell,10783152213,22122002
Dana,Yates,70498022129,29051970
Mark,Muchow,58478941983,28121983
Michelle,Salazar,57936111506,13091948
Katie,Guidry,84962807560,10052005
Donald,Peterson,71382414374,17091973
Mabel,Esquivel,88117150751,06011971
Deborah,Ball,32118939388,30042009
Jackie,Barham,21325193151,12121974
Laura,Hudson,73549963866,16082018
Ernest,Dawes,05107638473,05022008
Matthew,Buchanan,98050369366,13032004
Sandra,Burks,04626861164,28062014
Orville,Curling,60044025084,31101985
David,Manery,20780631692,31121980
Barbra,Riley,38698352650,13081971
Jenny,Carter,55549953064,09102006
Daniel,Wegener,34133413083,18011999
Thelma,Mckenzie,48100557870,01121978
Richard,Fernandez,37716019830,09122012
Stephanie,Donaldson,04809665321,11031946
Ruth,Hall,84089860237,22112015
Dawn,Vega,85820277708,19121966
James,Dutton,74867349585,16051955
William,Shaffer,07927208225,31031980
Maxine,Tibbets,43266309227,29042002
Michelle,Milton,51586026461,25081951
Cecile,Strei,33987585684,31071997
Summer,Sauls,30450356396,27101942
Bruce,Emanuel,10561671141,09092006
Helen,King,71009568469,24081993
Shirley,Guin,56255105121,04111977
Dana,Hurley,69475602763,11091964
Victor,Currie,60439936519,02011948
Rita,Cantley,65518708807,18082001
James,Jennings,51363017160,18101955
Richard,Howard,96883397256,03121977
Alexander,Wassermann,70997433507,28012003
Henrietta,Blackburn,07298619292,21121954
Isabel,Beal,83487941406,05111962
Perry,Whitson,70900905662,08011979
Paul,Catton,79961036743,05021992
Leon,Sanchez,25639678640,09121995
Dorothy,Peterson,60440531560,06081984
Kevin,Rodman,24808671530,18012002
Mary,Hughes,08214524792,04071997
Vicki,Raygoza,34450166230,27111962
Robert,Smith,72220962725,11072010
Heather,Wilson,09167750540,17021972
Pamela,Mcclanahan,13834352357,08012009
Ronald,Pardee,54858945006,07081947
Freddy,Bustamente,98393070376,14012006
Robin,Hill,42569678260,24061990
Marion,Villanueva,30119249294,23061971
Rena,Fox,56538997473,16111982
Darrell,Whitchurch,09402405720,27071952
Wayne,Hatcher,30333704703,15041966
Eddy,Seaver,37102594364,16081961
David,Dermody,87673954494,31051959
Steven,Allred,46004570648,20061943
Darrin,Thompson,42331996792,01082004
Jennifer,Picou,40779166663,23121978
Tamie,Story,64781091946,15031989
Martha,Oconnell,46731940801,31121999
Ruth,Grose,21679205390,16011995
Abby,Winstead,08214079535,17042010
Robert,Schmidt,69002660294,09041963
Ernest,Spinner,47555183854,21031962
Annette,Mckinney,19564584680,13092006
Jerry,Glaser,38529734149,18111985
Manuel,Casagrande,69646448143,06081976
Phyllis,Mares,85149709417,04031962
Danial,Wright,58115177938,15061952
Yvette,Dennison,57211194707,25081958
Debra,Simpson,84467965203,08081951
Cindy,Schutte,49170128057,15051948
Kathy,Simms,53440762904,04062014
Sharlene,Williams,67305460508,10031987
Ronald,Hays,68819289555,21081996
Jessica,Fong,13551061092,12051941
Juan,Gendron,84991009294,08091949
Leonard,Foster,39034653218,27072016
Anthony,York,45579033397,22101988
David,Lloyd,41812914130,05082000
Paul,Pete,01559443049,03072009
Clark,Redmann,95902423244,17041985
Monty,Hayes,17050583375,10021985
James,Hudson,94935739401,25121986
Marion,Hill,89141502086,24051958
Dennis,Roane,85650610606,11051996
Michael,Merklein,48187907371,14111952
Thomas,Rappold,72719435287,17091951
Regina,Poole,28699426488,02012016
Johnny,Swearingen,92047777615,16022000
Lewis,Rufe,44178104780,05041972
Michael,Santee,77031295181,03021947
Tommy,Stinson,95285922445,03011952
Carol,Yanko,56687560506,21081968
Marilyn,Choi,44101134707,18021940
Anna,Free,73084688010,15041997
Deloris,Stevenson,68317252957,16101997
James,Dunham,89897347623,13092013
Rhonda,Regalado,25003657196,19071945
David,Harbison,46630032900,02122014
Mattie,Palmer,00066542740,28021956
Kendra,Buchanan,55012123158,03081956
Carmen,Weidert,43298644013,21071975
Marcus,Campana,42501809807,30061963
Ray,Gunther,78092087563,03121996
David,Anderson,22692212142,23121945
Ted,Holmes,32757471007,14031972
Duane,Morrison,08852501258,06091969
Amber,Webb,09477995673,01111985
Angel,Kelly,82535615630,24122017
Caroline,Smith,57931755120,30051966
Johnnie,Anderson,44532665701,18041982
Michael,Turner,01100987495,31081969
Sandra,Benson,43875274806,02031972
Catherine,Nordhoff,25240696306,24081941
Christine,Burrell,93188241305,19071993
Juanita,Leonard,99949974402,28101951
Michael,Sookram,63805081804,06092010
Sarah,Putnam,73907927443,03072011
April,Higgins,58712310638,06071941
Elizabeth,Rivera,05533163972,01121996
Carolyn,Croyle,46459971498,27081969
Sandra,Basinger,99922849003,18072003
James,Soto,64164467746,18091960
Gregory,Martinez,14005808700,15061942
Maria,Foster,47424560093,23051954
Michael,Keller,71136527001,25051948
Jimmie,Cruz,92782807986,27121949
Ray,Duncan,56655317908,16071978
Jill,Freeman,72670441904,11071959
Steven,Kramer,53470951993,06111959
Lore,Gonzalez,11571203427,09031972
Jack,Debo,74065763746,01121945
Beverly,Calaf,23379720038,13112016
Jeremy,Ward,73568510324,08121994
Janie,Jordan,89095873188,19051947
Gary,Jimenez,85314384620,22092017
Frederick,Patterson,22839377284,27071989
Kimberly,Gibson,00525143742,18111949
Wayne,Corzo,85259583795,10091997
Clifford,Mitchell,49037857930,02042017
Faye,Stonerock,29361740580,07091958
Noel,Wright,78981634351,31121994
Benita,Sowell,36513591589,29061960
Ruth,Cardoza,43395963969,20031957
Bertha,Mcgarry,03613743302,16101989
Daniel,Hubbard,71112001018,09091986
Rochelle,Weis,75844275373,20061954
Matthew,Bouwkamp,38674935966,05082014
Eva,Otto,97773723451,05102017
Timothy,Hamby,05351520435,09111943
Tara,Stringfellow,72153993466,25071940
Richard,Butler,84525553340,19081947
Lynne,Sherwood,93308062526,06102016
Anna,Miranda,33475792672,31101988
Jewell,Stringer,22575399238,24102018
Molly,Chou,06987612609,28021955
Elisha,Creech,69723921790,23031971
Anthony,Brown,64965589491,18101977
Ralph,Sweeney,67772519109,07011955
Austin,Forbes,02269131800,22041958
Erica,Levinson,41201595231,23061971
